"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"SI","2024-10-10","95.4","-1.73","6.52","Judge, Aaron",592450,608379,"grounded_into_double_play","hit_into_play",,,,,1,"Aaron Judge grounds into a double play, shortstop Bobby Witt Jr.  to second baseman Michael Massey to first baseman Yuli Gurriel.   Juan Soto out at 2nd.    Aaron Judge out at 1st.","D","R","R","KC","NYY","X",6,"ground_ball",2,2,2024,"-1.09","1.15","-0.82","3.5",,,665742,0,1,"Top",106.75,154.83,,,521692,,,4.880443943490219,-138.8380065150739,-4.9665059384502985,-15.174469983643853,28.543455855632878,-16.36505667893781,"3.99","1.82",16,"67.2",-10,"96.3",2146,"6.6",775331,608379,521692,493329,686681,672580,677951,669004,664728,502054,"53.88",0.074,0.073,"0",1,0,0,2,3,5,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",204,"0.066","-0.51","71.83546","6.47321"
"CH","2024-10-10","81.5","-1.47","6.64","Judge, Aaron",592450,608379,,"ball",,,,,9,"Aaron Judge grounds into a double play, shortstop Bobby Witt Jr.  to second baseman Michael Massey to first baseman Yuli Gurriel.   Juan Soto out at 2nd.    Aaron Judge out at 1st.","D","R","R","KC","NYY","B",,,1,2,2024,"-0.92","0.86","0.44","1.76",,,665742,0,1,"Top",,,,,521692,,,6.106320641004153,-118.44798424405745,-6.029838094263241,-9.866601542936378,22.735816333727296,-23.149621665635824,"4.06","1.85",,,,"81.9",1731,"6.6",775331,608379,521692,493329,686681,672580,677951,669004,664728,502054,"53.89",,,,,,,,3,4,"Changeup",0,1,1,0,1,0,1,0,"Standard","Standard",244,"0","0.067",,
"SI","2024-10-10","94.7","-1.72","6.37","Judge, Aaron",592450,608379,,"swinging_strike",,,,,13,"Aaron Judge grounds into a double play, shortstop Bobby Witt Jr.  to second baseman Michael Massey to first baseman Yuli Gurriel.   Juan Soto out at 2nd.    Aaron Judge out at 1st.","D","R","R","KC","NYY","S",,,1,1,2024,"-1.09","1.17","-0.92","2.79",,,665742,0,1,"Top",,,,,521692,,,4.536643546646453,-137.89216892407126,-6.3742686865532585,-14.90813996391578,27.947724609920645,-16.017291762494295,"3.99","1.82",,,,"95.7",2206,"6.6",775331,608379,521692,493329,686681,672580,677951,669004,664728,502054,"53.87",,,,,,,,3,3,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",211,"0","-0.074","78.31642","7.64449"
"ST","2024-10-10","80.8","-2.58","4.02","Judge, Aaron",592450,670167,"walk","ball",,,,,13,"Aaron Judge walks.","D","R","R","KC","NYY","B",,,3,2,2024,"1.26","-0.11","-1.57","2.5",,,,1,8,"Top",,,,,521692,,,-0.1454497053640043,-117.6076466394562,3.4237153522436263,11.706638095049376,21.547321267883614,-34.0105517745486,"4.01","1.86",,,,"80.8",2479,"6.2",775331,670167,521692,493329,686681,672580,677951,669004,664728,502054,"54.32",,0.689131,"0.7",1,0,0,,56,6,"Sweeper",1,3,3,1,3,1,3,1,"Standard","Standard",70,"-0.012","0.22",,
"SI","2024-10-10","98.6","-1.82","6.08","Judge, Aaron",592450,668674,"double","hit_into_play",,,,,5,"Aaron Judge doubles (1) on a sharp line drive to left fielder MJ Melendez.","D","R","R","KC","NYY","X",7,"line_drive",2,1,2024,"-1.11","0.89","0.02","2.76",,,,0,6,"Top",85.68,60.04,,,521692,,,7.589434400474623,-143.4887619919526,-5.7077988279988165,-17.089492070761935,30.536156494342457,-18.73641307034378,"3.99","1.82",358,"115.5",16,"99",1940,"6.3",775331,668674,521692,493329,686681,672580,677951,669004,664728,502054,"54.16",0.823,1.118,"1.25",1,1,1,6,38,4,"Sinker",0,2,2,0,2,0,2,0,"Standard","Standard",229,"-0.046","0.585","79.49886","7.94991"
"FF","2024-10-10","97.4","-1.63","6.1","Judge, Aaron",592450,668674,,"ball",,,,,14,"Aaron Judge doubles (1) on a sharp line drive to left fielder MJ Melendez.","D","R","R","KC","NYY","B",,,1,1,2024,"-0.97","0.81","0.79","0.37",,,,0,6,"Top",,,,,521692,,,8.727583894062244,-141.35726067962656,-11.782157184819841,-14.891069552287824,28.252554069867788,-18.927729381046817,"4.06","1.87",,,,"97.9",1903,"6.4",775331,668674,521692,493329,686681,672580,677951,669004,664728,502054,"54.07",,,,,,,,38,3,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",224,"0","0.048",,
"SI","2024-10-10","94.2","-2.15","4.41","Judge, Aaron",592450,670167,,"foul",,,,,9,"Aaron Judge walks.","D","R","R","KC","NYY","S",,,3,1,2024,"-1.41","-0.07","0.47","2.32",,,,1,8,"Top",,,,,521692,,,9.901653834238735,-136.818841160668,0.4822221038758878,-19.97587002400721,32.231272489707486,-33.35106103720332,"3.99","1.82",205,"71.5",43,"93.7",2350,"6.3",775331,670167,521692,493329,686681,672580,677951,669004,664728,502054,"54.24",,,,,,,,56,5,"Sinker",1,3,3,1,3,1,3,1,"Standard","Standard",63,"0","-0.058","76.94113","8.04317"
"FC","2024-10-10","89.8","-1.75","6.34","Judge, Aaron",592450,608379,,"called_strike",,,,,7,"Aaron Judge grounds into a double play, shortstop Bobby Witt Jr.  to second baseman Michael Massey to first baseman Yuli Gurriel.   Juan Soto out at 2nd.    Aaron Judge out at 1st.","D","R","R","KC","NYY","S",,,1,0,2024,"0.1","0.8","-0.35","2.03",,,665742,0,1,"Top",,,,,521692,,,3.2820257110184037,-130.81445155691455,-6.5253608642717715,0.6140730550264919,22.813677013648125,-21.876569147803625,"4.16","1.94",,,,"91.2",2196,"6.7",775331,608379,521692,493329,686681,672580,677951,669004,664728,502054,"53.82",,,,,,,,3,2,"Cutter",0,1,1,0,1,0,1,0,"Standard","Standard",212,"0","-0.074",,
"SI","2024-10-10","95.4","-1.76","6.37","Judge, Aaron",592450,608379,,"ball",,,,,11,"Aaron Judge grounds into a double play, shortstop Bobby Witt Jr.  to second baseman Michael Massey to first baseman Yuli Gurriel.   Juan Soto out at 2nd.    Aaron Judge out at 1st.","D","R","R","KC","NYY","B",,,0,0,2024,"-0.83","1.43","-1.35","3.18",,,665742,0,1,"Top",,,,,521692,,,2.9705170217096857,-138.96082743475145,-6.056667265784756,-11.480759608724586,28.983210964741705,-12.458716685646523,"4.1","1.82",,,,"96.2",2323,"6.5",775331,608379,521692,493329,686681,672580,677951,669004,664728,502054,"53.96",,,,,,,,3,1,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",218,"0","0.062",,
"SL","2024-10-10","86","-1.73","6.21","Judge, Aaron",592450,668674,,"ball",,,,,14,"Aaron Judge doubles (1) on a sharp line drive to left fielder MJ Melendez.","D","R","R","KC","NYY","B",,,0,1,2024,"0.18","-0.29","0.1","1.59",,,,0,6,"Top",,,,,521692,,,3.978526494657059,-125.16621602140198,-4.087651819302716,1.0625751744894139,25.920634139225786,-34.634137640511085,"4.05","1.82",,,,"86",2219,"6.4",775331,668674,521692,493329,686681,672580,677951,669004,664728,502054,"54.13",,,,,,,,38,2,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",24,"0","0.023",,
"SI","2024-10-10","94.4","-2.28","4.41","Judge, Aaron",592450,670167,,"ball",,,,,14,"Aaron Judge walks.","D","R","R","KC","NYY","B",,,2,1,2024,"-1.23","-0.07","0.94","2.37",,,,1,8,"Top",,,,,521692,,,11.079345211574426,-137.13002124806266,0.5598008992773582,-17.911321397148473,29.62132089299585,-33.444358122086655,"4.04","1.89",,,,"94.2",2330,"6.2",775331,670167,521692,493329,686681,672580,677951,669004,664728,502054,"54.29",,,,,,,,56,4,"Sinker",1,3,3,1,3,1,3,1,"Standard","Standard",245,"0","0.077",,
"ST","2024-10-10","81.9","-2.5","4.1","Judge, Aaron",592450,670167,,"ball",,,,,14,"Aaron Judge walks.","D","R","R","KC","NYY","B",,,1,1,2024,"1.28","-0.06","0.38","1.48",,,,1,8,"Top",,,,,521692,,,4.0198190256024215,-119.30079204762063,0.773478048047775,11.369442632890316,23.638666663792815,-33.092620420780975,"3.99","1.84",,,,"81.8",2676,"6.2",775331,670167,521692,493329,686681,672580,677951,669004,664728,502054,"54.29",,,,,,,,56,3,"Sweeper",1,3,3,1,3,1,3,1,"Standard","Standard",61,"0","0.037",,
"SI","2024-10-10","98.3","-1.76","6.17","Judge, Aaron",592450,668674,,"called_strike",,,,,13,"Aaron Judge doubles (1) on a sharp line drive to left fielder MJ Melendez.","D","R","R","KC","NYY","S",,,0,0,2024,"-1.12","0.81","-0.83","2.2",,,,0,6,"Top",,,,,521692,,,5.106239026736155,-143.088942709484,-7.258388721879574,-16.59919816782507,29.148582681061903,-19.577463848626934,"4.06","1.79",,,,"98.9",1866,"6.3",775331,668674,521692,493329,686681,672580,677951,669004,664728,502054,"54.17",,,,,,,,38,1,"Sinker",0,2,2,0,2,0,2,0,"Standard","Standard",223,"0","-0.033",,
"FC","2024-10-10","87.7","-2.36","4.37","Judge, Aaron",592450,670167,,"ball",,,,,12,"Aaron Judge walks.","D","R","R","KC","NYY","B",,,0,1,2024,"0.51","0.32","2.1","3.49",,,,1,8,"Top",,,,,521692,,,9.692876583907726,-127.34295430524695,3.3751518213377465,3.6026627040930777,26.01536881750989,-29.63321101830743,"3.99","1.89",,,,"87.6",2461,"6.3",775331,670167,521692,493329,686681,672580,677951,669004,664728,502054,"54.19",,,,,,,,56,2,"Cutter",1,3,3,1,3,1,3,1,"Standard","Standard",170,"0","0.015",,
"ST","2024-10-10","81","-2.41","4.14","Judge, Aaron",592450,670167,,"called_strike",,,,,8,"Aaron Judge walks.","D","R","R","KC","NYY","S",,,0,0,2024,"1.36","-0.1","-0.27","1.74",,,,1,8,"Top",,,,,521692,,,2.161194548287599,-118.04383446500005,1.4264266191881174,12.33498748429822,22.342580082800136,-33.55987572961877,"4.02","1.83",,,,"80.8",2786,"6.1",775331,670167,521692,493329,686681,672580,677951,669004,664728,502054,"54.42",,,,,,,,56,1,"Sweeper",1,3,3,1,3,1,3,1,"Standard","Standard",65,"0","-0.023",,
"FC","2024-10-09","88.8","-1.34","5.73","Judge, Aaron",592450,607625,"field_out","hit_into_play",,,,,5,"Aaron Judge flies out to center fielder Kyle Isbel.","D","R","R","KC","NYY","X",8,"fly_ball",1,1,2024,"0.51","0.79","0.12","3.12",665828,,650402,2,5,"Top",113.59,51.37,,,521692,,,2.505323721682068,-129.4390783700074,-2.05235510561094,5.248826087535599,24.460451345878905,-23.065221698815954,"3.96","1.81",366,"99.2",39,"88.5",2464,"5.8",775329,607625,521692,493329,686681,672580,677951,669004,664728,624428,"54.7",0.134,0.256,"0",1,0,0,3,35,3,"Cutter",0,2,2,0,2,0,2,0,"Standard","Standard",197,"0.038","-0.478","82.30421","8.09636"
"FF","2024-10-09","91.5","-1.36","5.36","Judge, Aaron",592450,607625,,"ball",,,,,11,"Aaron Judge flies out to center fielder Kyle Isbel.","D","R","R","KC","NYY","B",,,0,1,2024,"-0.35","1.31","-0.94","4.86",665828,,650402,2,5,"Top",,,,,521692,,,1.8169316749600704,-133.39092399484696,1.70512539602466,-4.505649514619719,26.09950983189445,-16.898285020587767,"4.2","1.96",,,,"92",2437,"6.3",775329,607625,521692,493329,686681,672580,677951,669004,664728,624428,"54.23",,,,,,,,35,2,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",216,"0","0.051",,
"SV","2024-10-09","80.8","-1.55","5.35","Judge, Aaron",592450,607625,,"foul",,,,,4,"Aaron Judge flies out to center fielder Kyle Isbel.","D","R","R","KC","NYY","S",,,0,0,2024,"1.33","-0.52","-0.56","2.5",665828,,650402,2,5,"Top",,,,,521692,,,-0.3190131040151152,-117.55040502068424,1.3684233473843859,12.294449462755537,25.156449421796115,-37.511257342385996,"3.96","1.81",5,"67.9",-28,"79.8",3137,"5.9",775329,607625,521692,493329,686681,672580,677951,669004,664728,624428,"54.63",,,,,,,,35,1,"Slurve",0,2,2,0,2,0,2,0,"Standard","Standard",57,"0","-0.077","80.51408","8.47664"
"SV","2024-10-09","80.9","-1.34","5.3","Judge, Aaron",592450,607625,"field_out","hit_into_play",,,,,5,"Aaron Judge flies out to left fielder MJ Melendez.","D","R","R","KC","NYY","X",7,"fly_ball",2,1,2024,"1.68","-0.1","0.15","2.74",,,665742,0,4,"Top",40.71,90.3,,,521692,,,0.11757214497706009,-117.75917806841105,1.1685889385991044,15.504819529078603,24.479027855123583,-33.537187669204336,"3.96","1.81",340,"90.2",31,"80",2958,"5.9",775329,607625,521692,493329,686681,672580,677951,669004,664728,624428,"54.64",0.063,0.076,"0",1,0,0,3,22,4,"Slurve",0,0,0,0,0,0,0,0,"Standard","Standard",61,"0.041","-0.422","79.87498","8.34254"
"ST","2024-10-09","84.3","-1.44","5.02","Judge, Aaron",592450,607625,,"ball",,,,,14,"Aaron Judge flies out to left fielder MJ Melendez.","D","R","R","KC","NYY","B",,,1,1,2024,"1.14","0.6","0.89","2.29",,,665742,0,4,"Top",,,,,521692,,,3.13610654131613,-122.82725676409443,-1.139499679123447,10.89665428564482,25.06492559111427,-26.13413559456428,"4.07","1.84",,,,"83.7",2793,"5.9",775329,607625,521692,493329,686681,672580,677951,669004,664728,624428,"54.6",,,,,,,,22,3,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",88,"0","0.065",,
"FC","2024-10-09","87.7","-1.25","5.73","Judge, Aaron",592450,607625,,"foul",,,,,11,"Aaron Judge flies out to left fielder MJ Melendez.","D","R","R","KC","NYY","S",,,1,0,2024,"0.21","0.9","-0.62","4.2",,,665742,0,4,"Top",,,,,521692,,,1.086662097918445,-127.89113962619491,0.46661995005921886,2.121689278007016,24.02834208012987,-22.494567447340405,"3.96","1.81",,,,"87.1",2389,"5.6",775329,607625,521692,493329,686681,672580,677951,669004,664728,624428,"54.88",,,,,,,,22,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",196,"0","-0.074","66.07273","6.45324"
"SV","2024-10-09","81.1","-1.32","5.44","Judge, Aaron",592450,607625,,"ball",,,,,14,"Aaron Judge flies out to left fielder MJ Melendez.","D","R","R","KC","NYY","B",,,0,0,2024,"1.29","-0.59","1.25","2.25",,,665742,0,4,"Top",,,,,521692,,,3.2563659465064294,-118.01116786369288,0.6769752417668133,11.28822651777557,24.282020351849017,-38.070530692797334,"4.12","1.93",,,,"80.3",3089,"5.9",775329,607625,521692,493329,686681,672580,677951,669004,664728,624428,"54.6",,,,,,,,22,1,"Slurve",0,0,0,0,0,0,0,0,"Standard","Standard",53,"0","0.062",,
"CU","2024-10-09","84","-1.25","5.66","Judge, Aaron",592450,547179,"walk","blocked_ball",,,,,14,"Aaron Judge walks.   Juan Soto to 2nd.","D","R","R","KC","NYY","B",,,3,2,2024,"0.18","-1.07","2.29","0.35",,,665742,1,9,"Top",,,,,521692,,,7.80370005182686,-122.06524970176153,-3.745072811401204,0.24550875125203972,23.824892118697548,-42.292275273553685,"4.08","1.81",,,,"83.5",2697,"6",775329,547179,521692,493329,686681,672580,677951,669004,664728,624428,"54.47",,0.689131,"0.7",1,0,0,,71,6,"Curveball",2,3,3,2,3,2,3,2,"Standard","Standard",12,"-0.022","0.305",,
"SI","2024-10-09","94.8","-1.4","5.47","Judge, Aaron",592450,547179,,"foul_tip",,,,,14,"Aaron Judge walks.   Juan Soto to 2nd.","D","R","R","KC","NYY","S",,,3,1,2024,"-1.42","0.54","0.64","1.66",,,665742,1,9,"Top",,,,,521692,,,8.405942965167114,-137.7732205617523,-5.451528495467427,-19.94185240788751,30.526655601313074,-24.2819904143383,"3.96","1.81",,,,"94",2238,"5.9",775329,547179,521692,493329,686681,672580,677951,669004,664728,624428,"54.59",,,,,,,,71,5,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",230,"0","-0.109","81.55259","8.62582"
"SI","2024-10-09","93.8","-1.51","5.65","Judge, Aaron",592450,547179,,"ball",,,,,13,"Aaron Judge walks.   Juan Soto to 2nd.","D","R","R","KC","NYY","B",,,2,1,2024,"-1.42","0.61","-1.77","2.74",,,665742,1,9,"Top",,,,,521692,,,2.4290929481360273,-136.54380314317862,-3.130308599549444,-18.28352878938186,29.991222915950754,-24.084339357971928,"4.16","1.81",,,,"92.9",2232,"5.7",775329,547179,521692,493329,686681,672580,677951,669004,664728,624428,"54.78",,,,,,,,71,4,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",230,"0","0.132",,
"FC","2024-10-09","93.5","-1.48","5.52","Judge, Aaron",592450,547179,,"foul",,,,,14,"Aaron Judge walks.   Juan Soto to 2nd.","D","R","R","KC","NYY","S",,,2,0,2024,"-0.22","0.79","0.5","1.69",,,665742,1,9,"Top",,,,,521692,,,5.548659391106981,-136.15641363290112,-5.875549486069694,-3.8790932734696746,27.08396633388011,-21.324929425892464,"3.96","1.81",,,,"93.2",2602,"5.9",775329,547179,521692,493329,686681,672580,677951,669004,664728,624428,"54.63",,,,,,,,71,3,"Cutter",2,3,3,2,3,2,3,2,"Standard","Standard",211,"0","-0.067","82.21141","8.76828"
"FF","2024-10-09","95.7","-1.31","5.5","Judge, Aaron",592450,607625,"field_out","hit_into_play",,,,,2,"Aaron Judge lines out sharply to shortstop Bobby Witt Jr.","D","R","R","KC","NYY","X",6,"line_drive",0,2,2024,"-0.48","1.22","0.23","3.34",,,,2,1,"Top",95.94,128.56,,,521692,,,5.130900329935742,-139.23951176910236,-2.807925950547025,-7.374364689087152,32.255357974997565,-15.898625262487263,"3.96","1.81",194,"114.4",9,"95.3",2467,"6.2",775329,607625,521692,493329,686681,672580,677951,669004,664728,624428,"54.34",0.863,0.879,"0",1,0,0,5,3,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",221,"0.01","-0.061","75.93616","7.70038"
"ST","2024-10-09","84.9","-1.57","5.58","Judge, Aaron",592450,547179,,"ball",,,,,13,"Aaron Judge walks.   Juan Soto to 2nd.","D","R","R","KC","NYY","B",,,1,0,2024,"0.92","-0.25","-0.29","1.33",,,665742,1,9,"Top",,,,,521692,,,1.140485394334474,-123.62677338087273,-3.119139824616248,9.222100656071104,24.40364373159417,-34.33985501593715,"4.1","1.81",,,,"84.1",2739,"5.7",775329,547179,521692,493329,686681,672580,677951,669004,664728,624428,"54.77",,,,,,,,71,2,"Sweeper",2,3,3,2,3,2,3,2,"Standard","Standard",52,"0","0.066",,
"FF","2024-10-09","93.3","-1.36","5.48","Judge, Aaron",592450,607625,,"swinging_strike",,,,,5,"Aaron Judge lines out sharply to shortstop Bobby Witt Jr.","D","R","R","KC","NYY","S",,,0,1,2024,"-0.4","1.28","0.03","3.2",,,,2,1,"Top",,,,,521692,,,4.465748710705894,-135.85108469432257,-2.91099928619414,-5.953047393497353,29.31313456367857,-15.923114061863298,"3.96","1.81",,,,"93.3",2429,"6.2",775329,607625,521692,493329,686681,672580,677951,669004,664728,624428,"54.29",,,,,,,,3,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",222,"0","-0.022","79.05172","7.74053"
"SL","2024-10-09","85.3","-1.37","5.38","Judge, Aaron",592450,663903,"strikeout","swinging_strike",,,,,14,"Aaron Judge strikes out swinging.","D","R","R","KC","NYY","S",2,,3,2,2024,"0.34","-0.05","0.92","1.56",,,665742,2,7,"Top",,,,,521692,,,4.76168454557472,-124.30093808455156,-2.6852787781737426,2.7109220887688132,22.2438066439847,-32.43804694354856,"3.96","1.81",,,,"86.7",2539,"6.9",775329,663903,521692,493329,686681,672580,677951,669004,664728,624428,"53.63",,0,"0",1,0,0,,54,6,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",92,"0.041","-0.269","24.02807","7.2394"
"SI","2024-10-09","93.9","-1.5","5.58","Judge, Aaron",592450,547179,,"ball",,,,,14,"Aaron Judge walks.   Juan Soto to 2nd.","D","R","R","KC","NYY","B",,,0,0,2024,"-1.33","0.72","0.86","1.39",,,665742,1,9,"Top",,,,,521692,,,8.9458799882149,-136.47407280247515,-6.688833429556884,-18.53095741559113,27.19964377110039,-21.954506486747118,"4.11","1.81",,,,"93.3",2303,"5.8",775329,547179,521692,493329,686681,672580,677951,669004,664728,624428,"54.72",,,,,,,,71,1,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",231,"0","0.043",,
"FC","2024-10-09","89.2","-1.26","5.93","Judge, Aaron",592450,607625,,"swinging_strike",,,,,3,"Aaron Judge lines out sharply to shortstop Bobby Witt Jr.","D","R","R","KC","NYY","S",,,0,0,2024,"0.3","0.96","0.6","3.89",,,,2,1,"Top",,,,,521692,,,3.9205692179983593,-129.96418797448652,-1.0704456286520452,2.679528440131327,24.072675923445402,-21.22371393504623,"3.96","1.81",,,,"88.9",2432,"5.8",775329,607625,521692,493329,686681,672580,677951,669004,664728,624428,"54.73",,,,,,,,3,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",201,"0","-0.016","78.82186","7.6728"
"SL","2024-10-09","84.1","-1.45","5.13","Judge, Aaron",592450,663903,,"blocked_ball",,,,,14,"Aaron Judge strikes out swinging.","D","R","R","KC","NYY","B",,,2,2,2024,"0.64","0.17","1.75","0.45",,,665742,2,7,"Top",,,,,521692,,,6.246095963373772,-122.40668914928845,-4.873722403272928,5.290114778507211,22.310736899925654,-29.763572766096065,"4.12","1.88",,,,"85.2",2456,"6.8",775329,663903,521692,493329,686681,672580,677951,669004,664728,624428,"53.66",,,,,,,,54,5,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",60,"0","0.072",,
"SI","2024-10-09","93.9","-1.21","5.17","Judge, Aaron",592450,663903,,"ball",,,,,14,"Aaron Judge strikes out swinging.","D","R","R","KC","NYY","B",,,1,2,2024,"-1.18","0.65","0.75","1.53",,,665742,2,7,"Top",,,,,521692,,,7.812568592343547,-136.50865297909613,-5.229552833898229,-16.491926600468997,28.543784340784693,-23.0918717785068,"4.18","1.89",,,,"95.6",2338,"7.2",775329,663903,521692,493329,686681,672580,677951,669004,664728,624428,"53.31",,,,,,,,54,4,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",216,"0","0.032",,
"SL","2024-10-09","85","-1.35","5.25","Judge, Aaron",592450,663903,,"blocked_ball",,,,,14,"Aaron Judge strikes out swinging.","D","R","R","KC","NYY","B",,,0,2,2024,"0.29","0.2","2.06","-0.11",,,665742,2,7,"Top",,,,,521692,,,7.505521072672925,-123.59523612601907,-6.806580294761145,1.676904612649027,21.479303594249902,-29.037351211492176,"4.1","1.81",,,,"86.6",2549,"7.1",775329,663903,521692,493329,686681,672580,677951,669004,664728,624428,"53.45",,,,,,,,54,3,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",96,"0","0.023",,
"FF","2024-10-09","91.1","-1.24","5.36","Judge, Aaron",592450,663903,,"foul",,,,,2,"Aaron Judge strikes out swinging.","D","R","R","KC","NYY","S",,,0,1,2024,"-0.02","1.17","0.24","3.85",,,665742,2,7,"Top",,,,,521692,,,3.8178835587624116,-132.76267233423914,-0.49673215687710714,-0.9942502472600535,25.33571228988752,-18.350710553676283,"3.96","1.81",256,"97.3",56,"92.7",2472,"6.9",775329,663903,521692,493329,686681,672580,677951,669004,664728,624428,"53.58",,,,,,,,54,2,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",200,"0","-0.046","68.52599","6.97594"
"SI","2024-10-09","92.1","-1.27","5.26","Judge, Aaron",592450,663903,,"called_strike",,,,,8,"Aaron Judge strikes out swinging.","D","R","R","KC","NYY","S",,,0,0,2024,"-1","0.7","0.07","2.15",,,665742,2,7,"Top",,,,,521692,,,5.666472799063362,-134.0920852016994,-3.7064966745367998,-13.276736625770916,25.319429857254562,-23.16009254521833,"4.17","1.81",,,,"94",2475,"7.1",775329,663903,521692,493329,686681,672580,677951,669004,664728,624428,"53.41",,,,,,,,54,1,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",207,"0","-0.039",,
"SL","2024-10-07","85.8","1.36","6.31","Judge, Aaron",592450,666142,"field_out","hit_into_play",,,,,7,"Aaron Judge flies out to right fielder Hunter Renfroe.","D","R","L","NYY","KC","X",9,"fly_ball",1,2,2024,"-0.05","0.1","-0.41","1.83",,,650402,1,3,"Bot",204.18,94.99,,,521692,,,-4.094979600806477,-124.94262518522407,-4.577510367609553,0.27527633538441,24.0394563810263,-30.458776435304937,"4.01","1.84",321,"98.1",36,"86",2502,"6.3",775332,666142,521692,493329,686681,672580,677951,502054,641658,592669,"54.24",0.174,0.335,"0",1,0,0,5,24,4,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",68,"-0.031","-0.219","74.60536","8.0482"
"SL","2024-10-07","84.5","1.44","6.26","Judge, Aaron",592450,666142,,"foul",,,,,6,"Aaron Judge flies out to right fielder Hunter Renfroe.","D","R","L","NYY","KC","S",,,1,1,2024,"0","-0.06","0.8","2.69",,,650402,1,3,"Bot",,,,,521692,,,-1.501803909419931,-123.12345212113394,-1.8659810608899932,0.3057003020628184,25.049602492521384,-32.58020532360485,"4.01","1.84",120,"69.6",12,"84.4",2411,"6.2",775332,666142,521692,493329,686681,672580,677951,502054,641658,592669,"54.31",,,,,,,,24,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",1,"0","-0.069","75.62452","7.50145"
"FF","2024-10-07","95.5","1.16","6.45","Judge, Aaron",592450,666142,,"foul",,,,,11,"Aaron Judge flies out to right fielder Hunter Renfroe.","D","R","L","NYY","KC","S",,,1,0,2024,"0.89","1.58","-0.84","3.45",,,650402,1,3,"Bot",,,,,521692,,,-7.214180985347784,-138.69386935489035,-5.712373543428495,13.256107511068432,36.253004648389926,-10.702622695140928,"4.01","1.84",246,"73.6",42,"94.4",2586,"6.1",775332,666142,521692,493329,686681,672580,677951,502054,641658,592669,"54.38",,,,,,,,24,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",138,"0","-0.056","71.14057","7.08798"
"FF","2024-10-07","95.8","0.97","6.36","Judge, Aaron",592450,666142,,"ball",,,,,13,"Aaron Judge flies out to right fielder Hunter Renfroe.","D","R","L","NYY","KC","B",,,0,0,2024,"0.67","1.61","-1.44","1.66",,,650402,1,3,"Bot",,,,,521692,,,-7.837233651870913,-138.7856582875224,-10.2963339779981,10.595968888005533,35.796649124334685,-9.08169130839371,"3.97","1.79",,,,"94.8",2578,"6.3",775332,666142,521692,493329,686681,672580,677951,502054,641658,592669,"54.19",,,,,,,,24,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",140,"0","0.043",,
